URL,Duration(second),Standard Deviation
https://www.youtube.com/watch?v=9X599FJr_Mc,339,19.448471805145914
https://www.youtube.com/watch?v=mvA4jDp-ikw,483,8.198465938820506
https://www.youtube.com/watch?v=OHLIL4ZsS_g,515,18.069481808826346
https://www.youtube.com/watch?v=YuJDJ8TMC9A,505,19.390362533216088
https://www.youtube.com/watch?v=KzQLd_uiIeQ,574,25.61660645588696
https://www.youtube.com/watch?v=tYDedigNeAE,475,10.76379928278115
https://www.youtube.com/watch?v=hRwPHj9Adgg,665,26.0759397027214
https://www.youtube.com/watch?v=XSnvu7zK_ZU,420,13.155273637967245
https://www.youtube.com/watch?v=xnUY72Y7MCs,878,18.190992887201684
https://www.youtube.com/watch?v=z4lOh3kLUBU,406,34.82789468975565
https://www.youtube.com/watch?v=wf1Fhgvna-E,482,27.497656150115777
https://www.youtube.com/watch?v=PwcON4ZrHms,997,25.201969632479152
https://www.youtube.com/watch?v=tN7HR6SF0b4,847,28.12123405887542
https://www.youtube.com/watch?v=r1cuSkCCOgw,337,15.773709689079862
https://www.youtube.com/watch?v=X9JOfZF_w-U,815,22.43564183818591
https://www.youtube.com/watch?v=QJUb_M89eL0,898,32.60391550293383
https://www.youtube.com/watch?v=TWKIekgGyNs,427,19.06433552182947
https://www.youtube.com/watch?v=buyaZeDxxHo,451,20.15098563897613
https://www.youtube.com/watch?v=QZjS1hTmWqQ,1106,29.73019655653142
https://www.youtube.com/watch?v=WXesXic0T_I,555,21.423186237981913
https://www.youtube.com/watch?v=bxx2NYz_dms,987,7.537722702815239
https://www.youtube.com/watch?v=-E6wcfySYX0,984,18.432563910234162
https://www.youtube.com/watch?v=bbxeqnyjgzE,300,8.345058418010026
https://www.youtube.com/watch?v=Kjl8XZFN7_0,855,17.813006777737822
https://www.youtube.com/watch?v=kiZtg3g_dpY,461,31.775881839323777
https://www.youtube.com/watch?v=Rzoy1rqVc0o,564,11.26414161960834
https://www.youtube.com/watch?v=JeFaBp9eF5U,898,15.00966355385756
https://www.youtube.com/watch?v=dm7difuWyUc,496,16.66946591076031
https://www.youtube.com/watch?v=KKAbTrMUfbY,455,14.45083619264528
https://www.youtube.com/watch?v=HwxSxVo_kw4,947,9.626623239745077
https://www.youtube.com/watch?v=st4LCu7y4Hg,796,14.062861030268804
https://www.youtube.com/watch?v=CMSqqHSMt3s,553,21.276311720860203
https://www.youtube.com/watch?v=oPD84KWgHq0,590,12.991824352260924
https://www.youtube.com/watch?v=s0gLAW_wSBE,1017,14.69155184116811
https://www.youtube.com/watch?v=IDa45cmWaVQ,747,22.406213423958988
https://www.youtube.com/watch?v=iJvIyp6YWHg,918,16.438641312462288
https://www.youtube.com/watch?v=gEBEE3bByUA,796,8.984947965393479
https://www.youtube.com/watch?v=e90teW8K63k,869,10.330219571008916
https://www.youtube.com/watch?v=sNtXb8zf5KQ,641,15.698607613152689
https://www.youtube.com/watch?v=6sHRQU78XWY,526,14.591555599376257
https://www.youtube.com/watch?v=Pr3z_17dB4E,1147,13.414104463346897
https://www.youtube.com/watch?v=_JhuMl6SBDw,352,22.096222653556776
https://www.youtube.com/watch?v=lngzzV_sOBU,564,10.815757459294405
https://www.youtube.com/watch?v=ttFiHqmZ0ws,704,24.77101177938982
https://www.youtube.com/watch?v=9y7GGQ7siG0,670,24.483318652697545
https://www.youtube.com/watch?v=isMvBZ4jqU4,488,28.356477985638485
https://www.youtube.com/watch?v=uINM5EmJB1Q,1135,24.733482414625133
https://www.youtube.com/watch?v=u8xiaTZ1l5M,481,41.528416475950536
https://www.youtube.com/watch?v=SsKE6Qn3Hvw,870,23.85868024572559
https://www.youtube.com/watch?v=5yHXQwYUesg,1178,22.726397688013982
https://www.youtube.com/watch?v=dBnNzPpitz8,429,23.755235727935766
https://www.youtube.com/watch?v=nfWQihJo-Mc,888,16.090853164315295
https://www.youtube.com/watch?v=XsczeQnZATM,1073,36.70405290972647
https://www.youtube.com/watch?v=k_RplnQGff4,726,19.130959202298246
https://www.youtube.com/watch?v=DdYALMsKMfM,1140,15.999220895158539
https://www.youtube.com/watch?v=8zIO4w2lPwg,802,11.570503152839835
https://www.youtube.com/watch?v=3h_XJm65ACI,588,19.873600579663464
https://www.youtube.com/watch?v=nqhit7cS_Fw,699,21.564779097930334
https://www.youtube.com/watch?v=NlHXLLdQRd8,728,13.880441875771343
https://www.youtube.com/watch?v=4lsQ7w8odAA,538,25.346487812800504
https://www.youtube.com/watch?v=xovIUnQuObY,644,18.901003515271288
https://www.youtube.com/watch?v=GuycCVYCfos,475,20.906693754632748
https://www.youtube.com/watch?v=Mt4pJP4vzKA,438,35.1207441075309
https://www.youtube.com/watch?v=GAd-skzkxUo,780,36.669017765755946
https://www.youtube.com/watch?v=2t_0v199JkE,891,18.151492133338973
https://www.youtube.com/watch?v=KEVmr5o7leo,903,9.841860709348726
https://www.youtube.com/watch?v=JCAhMBj0o_8,1041,20.243013408006593
https://www.youtube.com/watch?v=nfuDHqonVAA,717,27.917257456435237
https://www.youtube.com/watch?v=m_JX7mEHJ8s,548,16.263754034381446
https://www.youtube.com/watch?v=tODsqWnjcPM,304,13.768079023596574
https://www.youtube.com/watch?v=FdzMV0rxxKE,329,10.000826412133142
https://www.youtube.com/watch?v=3e5WXG046Zs,430,20.30172406471923
https://www.youtube.com/watch?v=D4ltcS5EBrk,980,24.27123288253401
https://www.youtube.com/watch?v=-p6-MGv2WK4,853,9.887596573124615
https://www.youtube.com/watch?v=kzr8w5qf8Rc,984,17.83924749387827
https://www.youtube.com/watch?v=h2OedJpiscc,535,28.59595067595635
https://www.youtube.com/watch?v=zcl-pdwvCzc,358,25.48828932200008
https://www.youtube.com/watch?v=z-2_roSoNAY,388,15.826724458983662
https://www.youtube.com/watch?v=HXh0BEbvv4M,496,10.256907538295104
https://www.youtube.com/watch?v=CdqCxYMIFQs,781,12.625289263778587
https://www.youtube.com/watch?v=c7VKWlcE8SU,668,16.849495008503606
https://www.youtube.com/watch?v=b3v15fYLP90,364,23.064612100812507
https://www.youtube.com/watch?v=Zb83oFDqhIw,401,22.298073495991826
https://www.youtube.com/watch?v=3d01YDQ1U9o,706,19.989406916886974
https://www.youtube.com/watch?v=LwfjfzizafE,488,33.16426558979901
https://www.youtube.com/watch?v=0btwRMd3dg4,483,15.343845468134772
https://www.youtube.com/watch?v=Thw2zHbRFCc,985,20.63015525353903
https://www.youtube.com/watch?v=rZmritJ8ToQ,593,36.12907416472224
https://www.youtube.com/watch?v=MzFRv0y-XP0,1093,12.267591087429743
https://www.youtube.com/watch?v=7mLxqZuTmP0,856,25.249621793473192
https://www.youtube.com/watch?v=PyrKc5Oyr9A,661,17.528312398436707
https://www.youtube.com/watch?v=UB3O9Z-VqmE,938,33.1335926355338
https://www.youtube.com/watch?v=udSoF3nKxiM,345,23.101677428273472
https://www.youtube.com/watch?v=U5LVnJjE1O0,498,34.709770470142345
https://www.youtube.com/watch?v=Dss_rSapFJk,754,22.048528295557507
https://www.youtube.com/watch?v=gfYv2cXythM,368,21.90944245386115
https://www.youtube.com/watch?v=pvGrKHWJPns,1102,17.43002287977504
https://www.youtube.com/watch?v=y5YnGh7tzBU,613,25.479439045217553
https://www.youtube.com/watch?v=TEzmm6-6sXA,488,23.761211158300465
https://www.youtube.com/watch?v=Trr-o5dtncw,315,15.214173470161475
https://www.youtube.com/watch?v=0SKIBuzkJUg,350,23.556521861731248
https://www.youtube.com/watch?v=rSk8E7GEeLM,412,25.746507589597943
https://www.youtube.com/watch?v=pVE3KtQQnk0,714,15.074755848400626
https://www.youtube.com/watch?v=GNYme9IlQh0,1039,35.35032834763652
https://www.youtube.com/watch?v=7RTKK_rx-TA,410,21.78992933462987
https://www.youtube.com/watch?v=mG21pRgh9lQ,413,17.74540527246486
https://www.youtube.com/watch?v=C18sLLpWhJs,430,32.30232189796888
https://www.youtube.com/watch?v=deRqslBeMrE,386,11.516902936746401
https://www.youtube.com/watch?v=Rw3dRJFylo8,471,21.91380486702389
https://www.youtube.com/watch?v=Oi3RJdgaXaQ,424,28.913203442948575
https://www.youtube.com/watch?v=jl8Ufq4a6q0,375,23.389169597013694
https://www.youtube.com/watch?v=4EVMkGVxJO8,599,15.419468213917106
https://www.youtube.com/watch?v=8wpp_nWKq0Q,926,15.735456096471937
https://www.youtube.com/watch?v=KO0lkpOLrog,607,14.272000560538105
https://www.youtube.com/watch?v=ixzDO-v1Vys,688,28.248759947355687
https://www.youtube.com/watch?v=TXWYgUoXd4s,403,26.55846457942037
https://www.youtube.com/watch?v=ptwubn2wT_8,486,24.23186726200563
https://www.youtube.com/watch?v=y6As1aIhZZI,1106,9.829518311751185
https://www.youtube.com/watch?v=ok1HcotHQ1E,557,13.091622577719368
https://www.youtube.com/watch?v=h7lOsseDrT8,857,19.925723042728215
https://www.youtube.com/watch?v=gc7xEd2zjZs,782,20.93042857269498
https://www.youtube.com/watch?v=mLIi_YhAu_Q,676,15.429821615464846
https://www.youtube.com/watch?v=nvxwfx8E6NE,988,19.82207356839753
https://www.youtube.com/watch?v=krAEcb1pMVE,866,26.184382343599676
https://www.youtube.com/watch?v=kzPNtHnbm5Q,630,22.320485694371733
https://www.youtube.com/watch?v=82J8JVGeM0o,635,29.50206572574483
https://www.youtube.com/watch?v=JDAkq6Ni39s,473,11.773248277344702
https://www.youtube.com/watch?v=hZCcEbcnU3U,331,15.345066776660351
https://www.youtube.com/watch?v=o86XH8XhxuI,815,17.003832376869806
https://www.youtube.com/watch?v=AfR69eLHBs0,351,14.604983928630512
https://www.youtube.com/watch?v=XZxhN8BL2RU,635,21.33960367034159
https://www.youtube.com/watch?v=fWPmPNpw0ZQ,652,18.79245759833008
https://www.youtube.com/watch?v=d3JsnIBxi0w,395,27.333790345917198
https://www.youtube.com/watch?v=JX1fuU7UpBs,688,16.212319990386924
https://www.youtube.com/watch?v=Cvvzu8BX134,890,27.46868924591941
https://www.youtube.com/watch?v=_lV0uqTs5Nw,363,15.19186951656326
https://www.youtube.com/watch?v=mN0XRuZqy4s,1163,14.142461047170784
https://www.youtube.com/watch?v=kGRBXXd2xP8,480,23.323807579381203
https://www.youtube.com/watch?v=Z5aIJ-tfsxQ,373,12.941105911869442
https://www.youtube.com/watch?v=Vk4sLppVs7A,342,18.46543317180028
https://www.youtube.com/watch?v=Hwvc6G4ch24,1135,14.069696911843401
https://www.youtube.com/watch?v=YVCWrmR9XMQ,326,48.22613399392491
https://www.youtube.com/watch?v=8HEEE-Cd9ng,469,11.382380847169014
https://www.youtube.com/watch?v=v_6FEb8Otlw,631,36.46372589005578
https://www.youtube.com/watch?v=fpBr_snFrIc,788,27.703802733037502
https://www.youtube.com/watch?v=daZm27qx2DM,730,23.51583145292752
https://www.youtube.com/watch?v=jR_m3oH3g5g,456,24.49968112037379
https://www.youtube.com/watch?v=gF8ye-zGdNw,386,17.072071382869016
https://www.youtube.com/watch?v=bSdEv7NG_V4,364,21.320323942608177
https://www.youtube.com/watch?v=9uHvtMbR4sI,853,38.76933355746261
https://www.youtube.com/watch?v=u6PSzsRb3Lk,727,28.278783566483195
https://www.youtube.com/watch?v=FSZnzl78nt0,655,14.27945701215503
https://www.youtube.com/watch?v=LuyFk6Y83z8,973,12.598919888988341
https://www.youtube.com/watch?v=3iCDMdzv1tA,596,25.399606296161366
https://www.youtube.com/watch?v=dOU8c0HBgoA,546,12.693927779420198
https://www.youtube.com/watch?v=vk0zRM9Yc9c,476,15.61437138504141
https://www.youtube.com/watch?v=wqnBhITB7go,482,25.544722977012654
https://www.youtube.com/watch?v=sOiQTRPvc0g,841,25.974926169986823
https://www.youtube.com/watch?v=6MMCRPgEhOs,564,38.55901689531928
https://www.youtube.com/watch?v=jrQgEo2iTKQ,459,16.415979258027832
https://www.youtube.com/watch?v=Nefji7fMl4E,336,22.693429347218327
https://www.youtube.com/watch?v=pQyzdwHBbqo,732,10.037848375025396
https://www.youtube.com/watch?v=IALe5qUoJmk,305,16.224672569885655
https://www.youtube.com/watch?v=sWD5fTyuU4g,422,16.688785322951325
https://www.youtube.com/watch?v=Yst46vXOB1Y,536,18.197137205317098
https://www.youtube.com/watch?v=2Si9S4ZHQ_0,927,10.356962231594101
https://www.youtube.com/watch?v=FhJXspufNOc,471,13.791839752186798
https://www.youtube.com/watch?v=EEYHcLrM0PU,345,9.627434756984853
https://www.youtube.com/watch?v=XjdOTRj6XdY,342,18.436829083838322
https://www.youtube.com/watch?v=xBgvAD8pZWw,402,23.93571321993432
https://www.youtube.com/watch?v=M5R4ryjQIxw,389,26.115582869984987
https://www.youtube.com/watch?v=qRF2Ucl_D7s,910,14.985459480365261
https://www.youtube.com/watch?v=ybFRb5Edpe8,492,38.37108082592931
https://www.youtube.com/watch?v=qv9ESeOY4u0,373,24.501660371222712
https://www.youtube.com/watch?v=5FcMbKwhj1g,351,35.081958349740006
https://www.youtube.com/watch?v=Tu8d3mucNRg,890,18.701752740199396
https://www.youtube.com/watch?v=79f3mkg3R9E,939,19.323621393258563
https://www.youtube.com/watch?v=UzxTjTqme9w,457,19.060605097075662
https://www.youtube.com/watch?v=0K1-UrME34A,714,24.578164451407954
https://www.youtube.com/watch?v=6kruL7KN-HE,765,14.30298723298676
https://www.youtube.com/watch?v=aA9AYpUXkWA,482,11.444840540610429
https://www.youtube.com/watch?v=Si36u9CWJZo,376,13.245966227564343
https://www.youtube.com/watch?v=vDZHn4y102s,554,11.121661657535324
https://www.youtube.com/watch?v=INSDTdB-bf0,808,14.895520910994568
https://www.youtube.com/watch?v=dWJTYN6qf3Y,643,8.265163348057195
https://www.youtube.com/watch?v=Ih5WYiUrLYc,548,10.42018459114714
https://www.youtube.com/watch?v=wjCdlw_B-gY,320,25.503200252919157
https://www.youtube.com/watch?v=gKshTFApDOU,515,21.19345723938842
https://www.youtube.com/watch?v=0cdsg-ebvLU,1184,26.94780835244306
https://www.youtube.com/watch?v=mfFJhyKEURI,521,31.284092514318594
https://www.youtube.com/watch?v=BvHisw8oQBw,830,11.996172859095775
https://www.youtube.com/watch?v=b_r5eBFjOto,330,14.124593170474148
https://www.youtube.com/watch?v=8N_0Ul2Tba8,695,20.910647969102072
https://www.youtube.com/watch?v=y00g8udPtUo,862,10.347126181410514
https://www.youtube.com/watch?v=fWQdPLh6MCY,965,18.948288820351756
https://www.youtube.com/watch?v=yo-LAlHnLcA,747,23.53054185521447
https://www.youtube.com/watch?v=I_bG4JpBtdM,897,11.549122140761272
https://www.youtube.com/watch?v=vDtb1A5G9ac,540,28.41410056839933
https://www.youtube.com/watch?v=Uy16WmvTf1I,414,25.54677582596365
https://www.youtube.com/watch?v=UhDgWNnBA6o,855,11.92485389047412
https://www.youtube.com/watch?v=PprXkM3JvHc,300,19.320714272510735
https://www.youtube.com/watch?v=8wMXswsynU0,535,10.924686056454838
https://www.youtube.com/watch?v=_-mI3E8PmIM,378,19.821690348807888
https://www.youtube.com/watch?v=XpUqpB9oNIQ,731,20.041623354076552
https://www.youtube.com/watch?v=9HcWvUEjpA8,877,22.242718368224764
https://www.youtube.com/watch?v=sTKP-Yqnk2o,715,22.612527255680398
https://www.youtube.com/watch?v=SC9h5iaoc5s,500,15.691886251105922
https://www.youtube.com/watch?v=amolQmSNen8,361,26.963967726496694
https://www.youtube.com/watch?v=EBDNl2Pcbro,669,13.662001447587217
https://www.youtube.com/watch?v=qHG1ahbigXk,1057,14.546870060993484
https://www.youtube.com/watch?v=c9KWH1ncxSc,1185,25.454751521081484
https://www.youtube.com/watch?v=hMROQh3HHlM,337,22.943166496560337
https://www.youtube.com/watch?v=k06AAYcX_Js,333,26.808347580557815
https://www.youtube.com/watch?v=mYw4IRB5P-Y,641,17.787833617205568
https://www.youtube.com/watch?v=3EODl-HF7Ss,892,22.07313601039357
https://www.youtube.com/watch?v=REbw3D3yfpM,592,29.097938071279213
https://www.youtube.com/watch?v=8URVu27IX0U,436,26.96664606509308
https://www.youtube.com/watch?v=jUgJ9AXp6RY,785,9.042961236729596
https://www.youtube.com/watch?v=PlXveYcDUrs,612,24.739593771927623
https://www.youtube.com/watch?v=kid9SMBcjRY,435,17.169223110619253
https://www.youtube.com/watch?v=dqT-5H6cMOE,1003,15.096030551383517
https://www.youtube.com/watch?v=0UsvQL_pIUI,632,11.035091419212868
https://www.youtube.com/watch?v=wmGRtiRV80o,745,39.703904090152136
https://www.youtube.com/watch?v=F6kwRZ59KG0,442,8.330399483551528
https://www.youtube.com/watch?v=CdA8qiweDgc,544,18.146678458003596
https://www.youtube.com/watch?v=gqKS21Ud74Y,325,24.07495183349541
https://www.youtube.com/watch?v=sQQJpo1NDLk,739,14.4314101875042
https://www.youtube.com/watch?v=INLDPh0ivqw,676,26.910339120992237
https://www.youtube.com/watch?v=UFhE_Ut40mE,399,27.388083957391814
https://www.youtube.com/watch?v=JzGcodr1GBY,936,26.839989113424412
https://www.youtube.com/watch?v=C4swJfDCkcc,816,17.434179570141826
https://www.youtube.com/watch?v=kJfraNCvR8s,445,29.709407413963827
https://www.youtube.com/watch?v=OJbAkeyJ6Cg,407,29.84415301843487
https://www.youtube.com/watch?v=8BT0O_gHVeM,896,11.819757470721074
https://www.youtube.com/watch?v=zzcWQDvqgo8,401,25.499899959787758
https://www.youtube.com/watch?v=W6o5aYo2kwg,689,31.33796709772639
https://www.youtube.com/watch?v=OrKWDGNy7Wg,400,27.91791042005512
https://www.youtube.com/watch?v=hxADflFnO_8,835,29.990538473978482
https://www.youtube.com/watch?v=_JtDwzDSaXE,572,40.4343913024544
https://www.youtube.com/watch?v=tnaNn7Jzi9A,332,37.71905715586317
https://www.youtube.com/watch?v=oI_SpiDiC4g,436,27.251421981247145
https://www.youtube.com/watch?v=6IQIKkkOT-Q,322,21.22605602898133
https://www.youtube.com/watch?v=jipBujIgORc,303,43.858408543858495
https://www.youtube.com/watch?v=v0aA9EFJ2zU,577,17.497530689983474
https://www.youtube.com/watch?v=sBQwu6d1mX0,607,23.492942926481962
https://www.youtube.com/watch?v=mf_stjXzWzI,1014,17.20545111903104
https://www.youtube.com/watch?v=YhpI08_lWcQ,728,17.287868578861882
https://www.youtube.com/watch?v=_Us5kCQiwZU,673,11.486697300618356
https://www.youtube.com/watch?v=QZ3lIOc2ajo,1050,25.122784195114313
https://www.youtube.com/watch?v=s_bKIV-lhmw,368,23.396252165349377
https://www.youtube.com/watch?v=9TTT7MGIMXk,538,17.685524526509745
https://www.youtube.com/watch?v=FaKTUABdJ4k,1007,19.656038807239252
https://www.youtube.com/watch?v=2r0o4BFbtUo,627,15.065841889411116
https://www.youtube.com/watch?v=4t-bVATpa9A,367,34.02672746266061
https://www.youtube.com/watch?v=WV51yfkm1Rg,397,9.371365173073803
https://www.youtube.com/watch?v=RVMqgXTPlUM,396,12.92216113971305
https://www.youtube.com/watch?v=NC275bfuXhQ,702,17.818480964686323
https://www.youtube.com/watch?v=Xh_rfBndXSA,669,19.56589370811754
https://www.youtube.com/watch?v=dDK83b_OPVY,932,19.417996646152766
https://www.youtube.com/watch?v=CUXNfQwLPKE,513,10.922818247938974
https://www.youtube.com/watch?v=Qi7VqfbWdCw,795,13.091112599047218
https://www.youtube.com/watch?v=R0XVcstDOvQ,372,19.9979288868451
https://www.youtube.com/watch?v=B0RaFLgOTh4,352,17.30606829987678
https://www.youtube.com/watch?v=r8EoWmEY_xg,431,15.332538429558152
https://www.youtube.com/watch?v=OGztu9QZ2Ck,349,19.86814172376359
https://www.youtube.com/watch?v=8E728qrpA88,1027,26.087953443666155
https://www.youtube.com/watch?v=_G0J0RmcV8c,420,17.806213086723297
https://www.youtube.com/watch?v=jtyG2VIOa6o,573,7.257053117112919
https://www.youtube.com/watch?v=v1xLFV9rZiE,348,15.871007809489885
https://www.youtube.com/watch?v=PW449a5TPV4,462,20.937406716210106
https://www.youtube.com/watch?v=F05phoLROXk,600,19.396584750929737
https://www.youtube.com/watch?v=uxvxiDYjC7g,534,27.665606851633235
https://www.youtube.com/watch?v=uiL43ZBBTVM,615,11.022138102231853
https://www.youtube.com/watch?v=qFnQNHdEiSk,361,24.844376739124602
https://www.youtube.com/watch?v=7fUhU9P8ZlU,487,16.933232857313456
https://www.youtube.com/watch?v=uLxuxF8B2Oc,413,28.252505758474825
https://www.youtube.com/watch?v=HWKBgd4qH4Q,445,14.618101411910128
https://www.youtube.com/watch?v=BpcujQeYHo4,381,15.137632872879527
https://www.youtube.com/watch?v=xq5Kg-PuD80,757,19.79331068641611
https://www.youtube.com/watch?v=UGckkYWfqng,420,13.264383798391105
https://www.youtube.com/watch?v=zva8yb3Ew0w,679,16.38882463079119
https://www.youtube.com/watch?v=RTNT-BkMeE0,589,10.671369000437117
https://www.youtube.com/watch?v=yeXBlz2V1Os,950,18.955540087267362
https://www.youtube.com/watch?v=Ix7J1Xa7AYI,1085,20.840624485034596
https://www.youtube.com/watch?v=3UCDICXO8DI,804,29.618979567454446
https://www.youtube.com/watch?v=0w4c_9MniUU,848,32.89382657172334
https://www.youtube.com/watch?v=HW9TtyHkynY,350,11.466133708544579
https://www.youtube.com/watch?v=kkgoja_HqzA,565,20.821494327708116
https://www.youtube.com/watch?v=UyNHP201gbg,427,23.923953593742727
https://www.youtube.com/watch?v=-_5Swf5o5Nw,744,29.691819861144698
https://www.youtube.com/watch?v=SktjnrIMwww,546,31.438899982870964
https://www.youtube.com/watch?v=5Nfe6XVO07c,523,28.356472033256175
https://www.youtube.com/watch?v=am4ZTt8eEgo,506,35.13040461935677
https://www.youtube.com/watch?v=of7Lj1Kh0HI,621,9.698399709029308
https://www.youtube.com/watch?v=hyf_MakPzso,322,21.54602991176513
https://www.youtube.com/watch?v=pbaTwIaMq1Q,455,23.5448375445659
https://www.youtube.com/watch?v=i0unViECV0U,301,21.101486375910284
https://www.youtube.com/watch?v=_A2vTzcoqeE,941,24.44315391755941
https://www.youtube.com/watch?v=-hFLGqqvIX8,469,14.084011324903143
https://www.youtube.com/watch?v=s6b2LYc5AlY,740,26.459024925344472
https://www.youtube.com/watch?v=yv2wtgB_vCU,458,19.050109361015927
https://www.youtube.com/watch?v=bpwTMBPhPVI,735,36.614522581741916
https://www.youtube.com/watch?v=2F2KbeRnb8s,366,23.986682695728522
https://www.youtube.com/watch?v=KQ0sEsW6sBc,315,21.15741864302835
https://www.youtube.com/watch?v=F1GgcuVqVRo,837,24.536182153992044
https://www.youtube.com/watch?v=q577bowdaFI,575,20.334869687503684
https://www.youtube.com/watch?v=nuI8xYfWhfk,1156,30.251759746903197
https://www.youtube.com/watch?v=6BR13yphtOA,453,27.322080699500177
https://www.youtube.com/watch?v=0xvyeJqsdJg,344,24.433015004747617
https://www.youtube.com/watch?v=c7AFRGLkFQI,461,20.520473770115544
https://www.youtube.com/watch?v=BDKETiKzsww,648,13.03277812997382
https://www.youtube.com/watch?v=3QfPWThzrOw,630,22.671368059850636
https://www.youtube.com/watch?v=8VcxVy-0OwM,744,11.105025889208903
https://www.youtube.com/watch?v=TZHufDQCzRM,462,13.855842630457376
https://www.youtube.com/watch?v=CRG2AyC0X48,789,12.589090797217713
https://www.youtube.com/watch?v=NZmp74QIa1U,816,16.134465831081023
https://www.youtube.com/watch?v=m17NMko5JJE,609,31.22883283121545
https://www.youtube.com/watch?v=PyYw6JGYLRw,534,20.897235330168545
https://www.youtube.com/watch?v=REDO-HhNZWU,1053,27.10138184593516
https://www.youtube.com/watch?v=auw_bWCE5tg,548,18.08832496390973
https://www.youtube.com/watch?v=P-tLhXBNsFc,961,13.697627531802725
https://www.youtube.com/watch?v=FgnXenXjYdU,359,13.16455679297847
https://www.youtube.com/watch?v=3GPc9Ec5kbQ,300,10.297572529484802
https://www.youtube.com/watch?v=J-5g1RDdhYQ,1021,17.015862947165935
https://www.youtube.com/watch?v=uDdX8eV6bUM,420,18.310808673723677
https://www.youtube.com/watch?v=8ky-EPIhwGo,371,16.473036961822253
https://www.youtube.com/watch?v=rJbORcDngGI,894,9.11220183173212
https://www.youtube.com/watch?v=zW2mH9iidrA,949,14.596125342021423
https://www.youtube.com/watch?v=gNp5eCkwj3U,922,20.034985009967833
https://www.youtube.com/watch?v=u66ZlrWt0i0,484,15.93911425775596
https://www.youtube.com/watch?v=NThrP1kf8x4,450,16.443303263706543
https://www.youtube.com/watch?v=g2836m3faGQ,637,23.353375886352197
https://www.youtube.com/watch?v=l98ijgpjcKw,353,21.059439688652688
https://www.youtube.com/watch?v=kvVDQJiYw7Q,432,25.17264829576384
https://www.youtube.com/watch?v=S9iOy5kIQ4Y,517,29.1032644217105
https://www.youtube.com/watch?v=CL-QmVNqbNY,475,17.48827732368171
https://www.youtube.com/watch?v=e8UZ5U7w1JE,583,21.18938413451415
https://www.youtube.com/watch?v=vBB--7BwZK8,358,15.370200244484634
https://www.youtube.com/watch?v=vw56Mv-siKE,380,22.092329119338228
https://www.youtube.com/watch?v=HqJH7ZuhN7U,367,12.213380640374174
https://www.youtube.com/watch?v=68b56k0a56Y,862,12.344538621160462
https://www.youtube.com/watch?v=ODRgukjG7hI,512,16.25538847031924
https://www.youtube.com/watch?v=J2QqOgiXokY,556,26.11608434463032
https://www.youtube.com/watch?v=Zg3fBRK4gOo,1041,19.246466444213475
https://www.youtube.com/watch?v=XMMLDl570VI,812,23.998333275458943
https://www.youtube.com/watch?v=bGh5kadcbS8,1069,13.878010796705318
https://www.youtube.com/watch?v=1iHIP-cVpXQ,438,10.800840859178793
https://www.youtube.com/watch?v=KsXlxqad5E0,652,8.963193793241704
https://www.youtube.com/watch?v=N-_PDRnbuwg,380,16.103217363851723
https://www.youtube.com/watch?v=DIp3LNnPybg,1134,18.506942621831303
https://www.youtube.com/watch?v=DH9Wa59MR6w,1143,19.073193324692856
https://www.youtube.com/watch?v=Jr3CKjQSztM,767,15.410555054915825
https://www.youtube.com/watch?v=vdJ8wJlSS4w,333,22.478639998859965
https://www.youtube.com/watch?v=p-tBgyt3mBg,995,19.48499999778021
https://www.youtube.com/watch?v=5BUqg7SvUWE,1130,26.54480610782341
https://www.youtube.com/watch?v=xAWDUltGqNU,375,19.538245969266423
https://www.youtube.com/watch?v=MgpT2OKLuLs,837,12.957298392514277
https://www.youtube.com/watch?v=vlZKGMlljRM,763,21.0297056734054
https://www.youtube.com/watch?v=BAH_5O7EyWo,629,8.977674501550071
https://www.youtube.com/watch?v=Ooj0ZhzT7jw,1053,18.607794065928395
https://www.youtube.com/watch?v=8NrO8nHHPDs,998,12.039187743468883
https://www.youtube.com/watch?v=agcaE1HNTWw,371,22.894406438120342
https://www.youtube.com/watch?v=IgixluCn0h8,823,24.233215314724458
https://www.youtube.com/watch?v=Kecz2DCBsEM,383,17.446452310565952
https://www.youtube.com/watch?v=PM6aBVDoyKM,635,16.42513695428267
https://www.youtube.com/watch?v=WZ3eE-Bs3d4,981,11.886979241257793
https://www.youtube.com/watch?v=CiNEtcRl_cY,937,10.759793351438528
https://www.youtube.com/watch?v=2lzm8E6Up7I,302,31.95528901242748
https://www.youtube.com/watch?v=DVwiOy7PbNE,531,13.953295110634063
https://www.youtube.com/watch?v=fiYj0N7wtwE,921,33.781799833638225
https://www.youtube.com/watch?v=6f_HEVMg5OI,455,29.11921854873322
https://www.youtube.com/watch?v=AGxdmN5vINw,1163,19.04487934650188
https://www.youtube.com/watch?v=xMRkcu7iRZs,843,28.165047785611073
https://www.youtube.com/watch?v=Jej8I0O2X1Q,330,29.766585070794726
https://www.youtube.com/watch?v=cPMyY1bUKNQ,610,11.575239054531451
https://www.youtube.com/watch?v=AnTAh7TDb5o,368,20.730448120818345
https://www.youtube.com/watch?v=dRSPy3ZwpBk,444,14.374978260853126
https://www.youtube.com/watch?v=B6pRbQ8xRpg,466,23.336448824746235
https://www.youtube.com/watch?v=_tD3TXD991E,650,33.62039657350337
